AIR_TIME,ARR,ARR_Pr,ARR_delay_time,ARR_delay_times,DEP,DEP_Pr,DEP_delay_time,DEP_delay_times,DISTANCE,total_flight
100.0434783,DCA,0.130434783,82,3,MGM,0.173913043,68,4,693,23
91.77011494,DFW,0.229885057,75.9,20,MGM,0.206896552,90.16666667,18,622,87
64.13483146,DFW,0.146067416,76.76923077,13,MHK,0.191011236,67.11764706,17,431,89
74.96428571,ORD,0.202380952,68.82352941,17,MHK,0.226190476,67.68421053,19,501,84
137.6,ATL,0.033333333,344,1,MHT,0.033333333,328,1,952,30
62.855,BWI,0.145,54.89655172,29,MHT,0.17,46.05882353,34,377,200
110.5042735,CLT,0.205128205,48.125,24,MHT,0.213675214,52.04,25,737,117
73.27472527,DCA,0.131868132,60,12,MHT,0.098901099,69.77777778,9,406,91
87.2,DTW,0.129411765,168.5454545,11,MHT,0.129411765,178.5454545,11,610,85
46,EWR,0.252873563,69.27272727,22,MHT,0.172413793,86.73333333,15,209,87
44.10526316,LGA,0.052631579,53,2,MHT,0.052631579,45.5,2,195,38
153.4102564,MCO,0.230769231,68.44444444,9,MHT,0.153846154,95.33333333,6,1142,39
120.7261905,MDW,0.083333333,75.57142857,7,MHT,0.119047619,63.7,10,838,84
127.2391304,ORD,0.260869565,138.9166667,24,MHT,0.25,151.6521739,23,843,92
59.14367816,PHL,0.149425287,96.76923077,26,MHT,0.16091954,93.89285714,28,289,174
171.475,TPA,0.175,71.57142857,7,MHT,0.1,84.75,4,1204,40
85.09153713,ATL,0.319516408,74.66486486,185,MIA,0.271157168,79.75796178,157,594,579
140.4731183,AUS,0.268817204,68.12,25,MIA,0.215053763,74.6,20,1103,93
154.7419355,BDL,0.548387097,67.29411765,17,MIA,0.548387097,74.52941176,17,1194,31
92.45901639,BHM,0.37704918,55.04347826,23,MIA,0.360655738,47.40909091,22,661,61
111.0645161,BNA,0.279569892,72.26923077,26,MIA,0.161290323,96.6,15,806,93
161.9906977,BOS,0.413953488,74.5505618,89,MIA,0.376744186,74.38271605,81,1258,215
122.8064516,BWI,0.430107527,68.55,40,MIA,0.397849462,75.43243243,37,946,93
78.10752688,CHS,0.258064516,55.20833333,24,MIA,0.161290323,61.13333333,15,489,93
139.7956989,CLE,0.268817204,56.16,25,MIA,0.193548387,64.16666667,18,1080,93
92.46478873,CLT,0.342723005,88.67123288,73,MIA,0.370892019,85.7721519,79,650,213
135.3695652,CMH,0.304347826,75.25,28,MIA,0.282608696,65.15384615,26,990,92
132.0645161,CVG,0.333333333,83.09677419,31,MIA,0.247311828,89.13043478,23,948,93
122.0896057,DCA,0.372759857,73.66346154,104,MIA,0.372759857,78.51923077,104,919,279
219.0645161,DEN,0.298387097,56.97297297,37,MIA,0.225806452,64.46428571,28,1709,124
144.8210863,DFW,0.437699681,89.37956204,137,MIA,0.42172524,89.57575758,132,1121,313
151.0068966,DTW,0.324137931,74.70212766,47,MIA,0.351724138,72.92156863,51,1145,145
143.399061,EWR,0.338028169,119.7083333,72,MIA,0.333333333,111.3239437,71,1085,213
29.22580645,EYW,0.137096774,60.11764706,17,MIA,0.120967742,52.4,15,125,124
47.60377358,GNV,0.396226415,67.28571429,21,MIA,0.377358491,56.3,20,294,53
106.516129,GSO,0.35483871,64.63636364,11,MIA,0.322580645,62,10,710,31
117.516129,IAD,0.370967742,89.13043478,23,MIA,0.451612903,76.75,28,921,62
129.4464945,IAH,0.361623616,67.28571429,98,MIA,0.346863469,67.93617021,94,964,271
138.6956522,IND,0.260869565,59,24,MIA,0.173913043,56.75,16,1020,92
53.95918367,JAX,0.25170068,72.37837838,37,MIA,0.217687075,68.21875,32,335,147
144.221865,JFK,0.520900322,98.31481481,162,MIA,0.511254019,100.6666667,159,1089,311
267.688172,LAS,0.516129032,51.72916667,48,MIA,0.483870968,58.64444444,45,2174,93
278.8201439,LAX,0.305755396,76.81176471,85,MIA,0.356115108,72.88888889,99,2342,278
141.8869396,LGA,0.341130604,95.28571429,175,MIA,0.393762183,93.38613861,202,1096,513
159.2903226,MCI,0.193548387,56.5,6,MIA,0.225806452,57.42857143,7,1251,31
38.20564516,MCO,0.403225806,84,100,MIA,0.334677419,86.90361446,83,192,248
118.516129,MEM,0.35483871,59.63636364,11,MIA,0.322580645,62.8,10,859,31
196.3613445,MSP,0.277310924,72.51515152,33,MIA,0.25210084,73.7,30,1501,119
89.93548387,MSY,0.411290323,82.88235294,51,MIA,0.387096774,85.4375,48,675,124
182.2258065,OMA,0.193548387,40,6,MIA,0.096774194,33.66666667,3,1393,31
164.3631436,ORD,0.365853659,83.12592593,135,MIA,0.33604336,79.5,124,1197,369
112.9032258,ORF,0.35483871,60.78787879,33,MIA,0.290322581,59.51851852,27,802,93
138.745098,PHL,0.465686275,103.5789474,95,MIA,0.450980392,103.75,92,1013,204
237.1397849,PHX,0.580645161,69.35185185,54,MIA,0.47311828,79.52272727,44,1972,93
134.3225806,PIT,0.258064516,50.3125,16,MIA,0.209677419,51.46153846,13,1013,62
78.41304348,PNS,0.282608696,53.30769231,26,MIA,0.27173913,52.76,25,530,92
98.26804124,RDU,0.381443299,59.75675676,37,MIA,0.360824742,64.11428571,35,700,97
116.016129,RIC,0.516129032,69.0625,32,MIA,0.467741935,70.89655172,29,825,62
272.6451613,SAN,0.451612903,46.78571429,14,MIA,0.419354839,53.38461538,13,2267,31
149.6774194,SAT,0.580645161,59.77777778,18,MIA,0.483870968,65.6,15,1143,31
67.51612903,SAV,0.193548387,71.83333333,6,MIA,0.161290323,88.4,5,440,31
123.1290323,SDF,0.322580645,46.8,10,MIA,0.193548387,49.33333333,6,910,31
344.4677419,SEA,0.387096774,56,24,MIA,0.274193548,68.17647059,17,2724,62
316.2,SFO,0.387096774,69.5,60,MIA,0.419354839,70.78461538,65,2585,155
132.5115207,SJU,0.391705069,99,85,MIA,0.34562212,108.3466667,75,1045,217
138.0357143,STL,0.285714286,62.25,24,MIA,0.30952381,54.92307692,26,1068,84
140.3709677,STT,0.370967742,97,23,MIA,0.338709677,105.5238095,21,1107,62
140.8709677,STX,0.338709677,59.66666667,21,MIA,0.35483871,58.63636364,22,1139,62
57.65217391,TLH,0.269565217,62.4516129,31,MIA,0.252173913,56.20689655,29,402,115
40.23076923,TPA,0.384615385,92.78571429,70,MIA,0.307692308,100.6785714,56,204,182
148.5,TUL,0.5,62,2,MIA,0.5,72.5,2,1168,4
94.86013986,ATL,0.101398601,102.2068966,29,MKE,0.104895105,101.6,30,669,286
135.7692308,AUS,0.153846154,80,2,MKE,0.153846154,102.5,2,1032,13
67.80645161,BNA,0.161290323,51.5,10,MKE,0.209677419,53.76923077,13,475,62
105.6960784,BOS,0.294117647,80.1,30,MKE,0.294117647,78.4,30,860,102
87.95402299,BWI,0.275862069,47.41666667,24,MKE,0.24137931,51.85714286,21,641,87
49.65517241,CLE,0.155172414,58,9,MKE,0.172413793,68.5,10,328,58
96.90604027,CLT,0.208053691,85.19354839,31,MKE,0.194630872,88.86206897,29,651,149
54.1,CVG,0.15,117.6666667,3,MKE,0.2,104,4,318,20
87.72413793,DCA,0.172413793,116,10,MKE,0.24137931,86.14285714,14,634,58
124.1764706,DEN,0.093137255,78.52631579,19,MKE,0.083333333,87.29411765,17,896,204
115.8275862,DFW,0.224137931,72.07692308,26,MKE,0.267241379,72.25806452,31,853,116
44.0273224,DTW,0.142076503,59.69230769,26,MKE,0.158469945,63.75862069,29,237,183
94.98305085,EWR,0.305084746,111.3611111,36,MKE,0.262711864,119.3225806,31,725,118
123.8709677,HOU,0.096774194,30.66666667,3,MKE,0.193548387,40.83333333,6,1004,31
135.0344828,IAH,0.189655172,64.72727273,11,MKE,0.189655172,72.45454545,11,984,58
187.1916667,LAS,0.116666667,58.57142857,14,MKE,0.15,62.66666667,18,1524,120
225.9032258,LAX,0.129032258,52.5,4,MKE,0.225806452,45.28571429,7,1756,31
102.1589744,LGA,0.241025641,132.3404255,47,MKE,0.251282051,114.4285714,49,738,195
66.09803922,MCI,0.098039216,37.2,5,MKE,0.254901961,29.30769231,13,436,51
130.4186047,MCO,0.217054264,86.57142857,28,MKE,0.240310078,80.70967742,31,1066,129
50.75,MSP,0.067073171,64.90909091,11,MKE,0.097560976,61.875,16,297,164
25.00982801,ORD,0.189189189,70.58441558,77,MKE,0.176904177,70.79166667,72,67,407
239.6451613,PDX,0.032258065,83,1,MKE,0.032258065,68,1,1718,31
147,PGD,0.625,171.6,5,MKE,0.5,215.25,4,1154,8
93.47798742,PHL,0.238993711,89.31578947,38,MKE,0.245283019,91.23076923,39,690,159
189.0420168,PHX,0.075630252,68.22222222,9,MKE,0.092436975,51.63636364,11,1460,119
118.3333333,PIE,0.333333333,33.66666667,3,MKE,0.222222222,50.5,2,1077,9
98.85714286,RDU,0.357142857,77.2,5,MKE,0.357142857,74,5,689,14
223,SAN,0,0,0,MKE,0.032258065,86,1,1739,31
234.2608696,SEA,0.086956522,87.75,8,MKE,0.108695652,81.7,10,1694,92
133.25,SFB,0.625,68.2,5,MKE,0.625,69,5,1045,8
239.6451613,SFO,0.032258065,35,1,MKE,0.032258065,97,1,1845,31
176.3225806,SLC,0.35483871,69.63636364,11,MKE,0.290322581,80.44444444,9,1247,31
51.9137931,STL,0.120689655,86,7,MKE,0.137931034,84.5,8,317,58
135.0645161,TPA,0.258064516,69.5,8,MKE,0.193548387,78.83333333,6,1075,31
26.4516129,ORD,0.096774194,64.33333333,6,MKG,0.080645161,73.6,5,118,62
0,HNL,0.304347826,65.71428571,28,MKK,0.27173913,68.44,25,54,92
68.69672131,ATL,0.131147541,90.625,16,MLB,0.139344262,86.05882353,17,442,122
79.32258065,CLT,0.161290323,47.8,10,MLB,0.177419355,51.36363636,11,490,62
90.13043478,ATL,0.163043478,68.6,15,MLI,0.141304348,62.30769231,13,633,92
163.875,AZA,0.375,41.66666667,3,MLI,0.375,48,3,1288,8
105.4,DEN,0.2,74.54545455,11,MLI,0.145454545,78.375,8,752,55
92.4,DFW,0.2,69.33333333,12,MLI,0.166666667,80.8,10,691,60
66.23076923,DTW,0.076923077,68.5,4,MLI,0.057692308,53.33333333,3,373,52
160.1111111,LAS,0.111111111,74,1,MLI,0.222222222,32.5,2,1376,9
54.6,MSP,0.155555556,46,7,MLI,0.044444444,89,2,274,45
31.92021277,ORD,0.14893617,45.85714286,28,MLI,0.111702128,53.85714286,21,139,188
142.1111111,PGD,0.333333333,74.66666667,3,MLI,0.222222222,81,2,1113,9
130.375,PIE,0.125,43,1,MLI,0.125,43,1,1033,8
129.4444444,SFB,0.444444444,130.75,4,MLI,0.444444444,135.5,4,1018,9
69.34234234,ATL,0.189189189,141.6190476,21,MLU,0.216216216,124.1666667,24,448,111
49.12222222,DFW,0.2,112.0555556,18,MLU,0.2,119.6666667,18,293,90
49.98795181,IAH,0.072289157,49.33333333,6,MLU,0.024096386,87.5,2,262,83
56.41935484,LAX,0.225806452,56.57142857,7,MMH,0.225806452,58.85714286,7,256,31
50.91121495,ATL,0.219626168,69.87234043,47,MOB,0.224299065,65.83333333,48,302,214
80.32743363,CLT,0.309734513,71.57142857,35,MOB,0.336283186,71.89473684,38,526,113
74.71910112,DFW,0.269662921,75.45833333,24,MOB,0.303370787,73.92592593,27,539,89
70.83478261,IAH,0.113043478,99.38461538,13,MOB,0.113043478,87.23076923,13,427,115
126.6129032,ORD,0.193548387,30.83333333,6,MOB,0.032258065,36,1,778,31
135.5555556,AZA,0.222222222,26,2,MOT,0.222222222,35,2,1164,9
89.6557377,DEN,0.081967213,118.6,5,MOT,0.081967213,108.4,5,604,61
148.3076923,LAS,0.307692308,129.5,4,MOT,0.307692308,122,4,1098,13
67.11111111,MSP,0.152046784,81.15384615,26,MOT,0.140350877,86.20833333,24,449,171
54.17391304,DTW,0.195652174,78,9,MQT,0.195652174,243,9,349,46
56.33333333,MSP,0.166666667,118.6,5,MQT,0.033333333,490,1,300,30
54.40322581,ORD,0.435483871,84.2962963,27,MQT,0.451612903,83.75,28,303,62
64.44444444,LAS,0.555555556,80.4,5,MRY,0.444444444,91.25,4,375,9
52.05228758,LAX,0.150326797,96.86956522,23,MRY,0.124183007,117.7368421,19,266,153
87.28813559,PHX,0.245762712,85.51724138,29,MRY,0.237288136,77.64285714,28,598,118
57.4516129,SAN,0.225806452,80,7,MRY,0.193548387,83.66666667,6,375,31
18.77192982,SFO,0.157894737,100,9,MRY,0.122807018,126.7142857,7,77,57
101.2568807,ATL,0.073394495,100.125,8,MSN,0.055045872,119.6666667,6,707,109
101.9516129,CLT,0.14516129,59.55555556,9,MSN,0.177419355,52.27272727,11,708,62
89.40909091,DCA,0.136363636,124.3333333,3,MSN,0.090909091,132.5,2,707,22
114.6164384,DEN,0.150684932,55,11,MSN,0.136986301,65.1,10,826,73
112.6091954,DFW,0.229885057,60.55,20,MSN,0.229885057,61.1,20,821,87
51.83950617,DTW,0.086419753,63.21428571,14,MSN,0.074074074,67.16666667,12,311,162
105.8666667,EWR,0.216666667,134.6923077,13,MSN,0.166666667,143.4,10,799,60
188.7857143,LAS,0.5,67,7,MSN,0.5,73.42857143,7,1454,14
107.2352941,LGA,0.235294118,76.875,16,MSN,0.205882353,58.42857143,14,812,68
43.3164557,MSP,0.056962025,82.88888889,9,MSN,0.082278481,62.30769231,13,228,158
28.44966443,ORD,0.170022371,80.97368421,76,MSN,0.158836689,84.30985915,71,108,447
99.54794521,PHL,0.150684932,96.27272727,11,MSN,0.191780822,83.14285714,14,764,73
237.6774194,SFO,0.193548387,69.66666667,6,MSN,0.258064516,73.25,8,1772,31
161.1481481,SLC,0.148148148,69,4,MSN,0.148148148,71.75,4,1174,27
209.2,ATL,0,0,0,MSO,0.2,36,1,1800,5
118.8823529,AZA,0,0,0,MSO,0,0,0,948,17
93.65243902,DEN,0.207317073,88,34,MSO,0.207317073,82.38235294,34,679,164
157.4,DFW,0.233333333,61.57142857,7,MSO,0.166666667,84.8,5,1320,30
105.5555556,LAS,0,0,0,MSO,0,0,0,750,9
144.525,LAX,0.3,58,12,MSO,0.125,82.8,5,923,40
123.5245902,MSP,0.032786885,55,2,MSO,0.049180328,45,3,1013,61
105.9230769,OAK,0.153846154,106,2,MSO,0.153846154,100.5,2,758,13
159.852459,ORD,0.262295082,58.1875,16,MSO,0.229508197,54.35714286,14,1332,61
80.35483871,PDX,0.225806452,80.28571429,7,MSO,0.193548387,90.66666667,6,418,31
80.82258065,SEA,0.161290323,41.7,20,MSO,0.137096774,37.47058824,17,389,124
123.5277778,SFO,0.166666667,69,6,MSO,0.222222222,62.75,8,769,36
65.38596491,SLC,0.043859649,89.6,5,MSO,0.061403509,73.85714286,7,436,114
127.3666667,ABQ,0.066666667,36.5,2,MSP,0.033333333,68,1,981,30
45.95081967,ABR,0.147540984,61.22222222,9,MSP,0.098360656,89.33333333,6,257,61
120.2307692,ALB,0.115384615,118.6666667,3,MSP,0.076923077,203.5,2,980,26
317.8064516,ANC,0.096774194,55.55555556,9,MSP,0.086021505,64.375,8,2519,93
118.5632458,ATL,0.107398568,66.51111111,45,MSP,0.097852029,65.65853659,41,907,419
41.86111111,ATW,0.194444444,118.9047619,21,MSP,0.185185185,126.1,20,236,108
130.6039604,AUS,0.148514851,65.06666667,15,MSP,0.178217822,57.61111111,18,1042,101
63.17647059,AZO,0.196078431,97.5,10,MSP,0.176470588,103.6666667,9,426,51
130.9130435,BDL,0.130434783,62.66666667,15,MSP,0.130434783,60,15,1050,115
109.3504274,BIL,0.239316239,72.21428571,28,MSP,0.196581197,71.65217391,23,748,117
62.69109948,BIS,0.136125654,112.9615385,26,MSP,0.141361257,111.7407407,27,386,191
37.66176471,BJI,0.102941176,72.14285714,7,MSP,0.088235294,82.66666667,6,199,68
58.03703704,BMI,0.074074074,69,2,MSP,0.074074074,84,2,375,27
93.94767442,BNA,0.145348837,59.24,25,MSP,0.151162791,58.57692308,26,695,172
155.4404762,BOI,0.071428571,100.3333333,6,MSP,0.154761905,56.84615385,13,1142,84
140.0513699,BOS,0.22260274,73.26153846,65,MSP,0.215753425,68.19047619,63,1124,292
26.04918033,BRD,0.114754098,305.2857143,7,MSP,0.131147541,263.75,8,114,61
94.54545455,BUF,0.090909091,85.8,5,MSP,0.090909091,95.6,5,735,55
119.9903382,BWI,0.241545894,52.34,50,MSP,0.198067633,56.2195122,41,936,207
122.6129032,BZN,0.107526882,75.6,10,MSP,0.107526882,62.1,10,874,93
38.30555556,CID,0.166666667,72.61111111,18,MSP,0.166666667,76.38888889,18,220,108
63.03333333,CIU,0.1,79,3,MSP,0.1,88.33333333,3,435,30
83.44615385,CLE,0.184615385,68.79166667,24,MSP,0.207692308,59.07407407,27,622,130
121.587963,CLT,0.199074074,79.60465116,43,MSP,0.175925926,88.57894737,38,930,216
83.36842105,CMH,0.149122807,52,17,MSP,0.096491228,85.81818182,11,626,114
103.6428571,COS,0.357142857,89,5,MSP,0.428571429,78.66666667,6,725,14
81.22875817,CVG,0.189542484,59.75862069,29,MSP,0.209150327,59,32,596,153
34.52380952,CWA,0.119047619,83.4,10,MSP,0.119047619,72.3,10,175,84
116.8,DAL,0,0,0,MSP,0,0,0,853,5
81.28301887,DAY,0.132075472,77.92857143,14,MSP,0.122641509,80.38461538,13,574,106
122.9123506,DCA,0.211155378,72.50943396,53,MSP,0.155378486,78.28205128,39,931,251
95.49811321,DEN,0.166037736,74.70454545,88,MSP,0.150943396,77.6125,80,680,530
111.9898477,DFW,0.220812183,72.24137931,87,MSP,0.241116751,76.54736842,95,852,394
28.84827586,DLH,0.165517241,60.875,24,MSP,0.144827586,58.04761905,21,144,145
39.37654321,DSM,0.135802469,74.5,22,MSP,0.160493827,63.15384615,26,232,162
74.40225564,DTW,0.097744361,58.15384615,26,MSP,0.090225564,53.41666667,24,528,266
127.5899054,EWR,0.34384858,95.82568807,109,MSP,0.312302839,98.29292929,99,1008,317
307.5806452,FAI,0.193548387,54.16666667,6,MSP,0.258064516,57.25,8,2466,31
40.5399061,FAR,0.17370892,57.13513514,37,MSP,0.178403756,55.23684211,38,223,213
147.220339,FCA,0.13559322,82.5,8,MSP,0.13559322,83,8,1026,59
186.8666667,FLL,0.1,29.66666667,3,MSP,0.066666667,52.5,2,1487,30
70.72727273,FNT,0.090909091,66.14285714,7,MSP,0.077922078,60.66666667,6,491,77
35.95939086,FSD,0.162436548,110.78125,32,MSP,0.152284264,111.5333333,30,196,197
67.73076923,FWA,0.076923077,55.5,2,MSP,0.076923077,63,2,488,26
159.0727273,GEG,0.063636364,83.28571429,7,MSP,0.063636364,90.71428571,7,1175,110
49.86982249,GFK,0.112426036,82.57894737,19,MSP,0.118343195,77.6,20,284,169
41.51754386,GRB,0.184210526,57.95238095,21,MSP,0.166666667,67.73684211,19,252,114
57.9084507,GRR,0.091549296,44.07692308,13,MSP,0.112676056,44.8125,16,408,142
123.4193548,GTF,0.193548387,100.6666667,6,MSP,0.225806452,94,7,887,31
31.61538462,HIB,0.057692308,47,3,MSP,0.057692308,47,3,174,52
128.9677419,HLN,0.258064516,62.625,8,MSP,0.322580645,57.2,10,913,31
488.0322581,HNL,0.096774194,81.33333333,3,MSP,0.096774194,90.33333333,3,3972,31
119.7337662,IAD,0.24025974,73.54054054,37,MSP,0.162337662,98.12,25,908,154
137.2145215,IAH,0.198019802,99,60,MSP,0.188118812,107.6842105,57,1034,303
77.68269231,ICT,0.163461538,49,17,MSP,0.144230769,48.8,15,545,104
128,IDA,0,0,0,MSP,0,0,0,939,4
43.03225806,IMT,0.064516129,47,2,MSP,0.096774194,41.66666667,3,257,31
68.66906475,IND,0.158273381,59.90909091,22,MSP,0.158273381,63.77272727,22,503,139
44.27868852,INL,0.049180328,51.33333333,3,MSP,0.06557377,49.75,4,255,61
82.30645161,ISN,0.048387097,23.33333333,3,MSP,0.032258065,36.5,2,546,62
149.5,ISP,0.5,118,1,MSP,1,61.5,2,1057,2
124.2424242,JAC,0.151515152,82.2,5,MSP,0.090909091,109,3,872,33
139.64,JAX,0,0,0,MSP,0,0,0,1174,25
136.2184874,JFK,0.159663866,115.5263158,19,MSP,0.18487395,97.95454545,22,1029,119
68.14634146,LAN,0.12195122,59.5,10,MSP,0.109756098,51.44444444,9,455,82
166.5151515,LAS,0.16017316,71.40540541,37,MSP,0.155844156,74.44444444,36,1299,231
196.5842294,LAX,0.125448029,85.71428571,35,MSP,0.136200717,91.10526316,38,1535,279
88.16,LEX,0.44,55.18181818,11,MSP,0.24,69.5,6,650,25
132.3542435,LGA,0.221402214,83.46666667,60,MSP,0.225092251,81.6557377,61,1020,271
51.71264368,LNK,0.103448276,99,9,MSP,0.091954023,112.5,8,331,87
25.64634146,LSE,0.048780488,100,4,MSP,0.06097561,80.2,5,119,82
68,MBS,0.083333333,426,2,MSP,0.083333333,445.5,2,463,24
59.21904762,MCI,0.104761905,79.45454545,22,MSP,0.123809524,75.92307692,26,393,210
161.6148649,MCO,0.22972973,60.64705882,34,MSP,0.141891892,72.28571429,21,1310,148
64.43564356,MDW,0.232673267,57.32978723,94,MSP,0.205445545,59.40963855,83,349,404
94.75862069,MEM,0.206896552,92.66666667,18,MSP,0.172413793,106.8,15,700,87
187.9411765,MIA,0.201680672,52,24,MSP,0.075630252,76.44444444,9,1501,119
46.34756098,MKE,0.067073171,94.09090909,11,MSP,0.079268293,75.92307692,13,297,164
44.64444444,MLI,0.088888889,49.5,4,MSP,0.066666667,43,3,274,45
70.41176471,MOT,0.147058824,73.08,25,MSP,0.164705882,70.67857143,28,449,170
45.83333333,MQT,0.133333333,50.5,4,MSP,0.133333333,207.25,4,300,30
38.36708861,MSN,0.139240506,52.5,22,MSP,0.139240506,57,22,228,158
141.4590164,MSO,0.131147541,77.375,8,MSP,0.131147541,75,8,1013,61
128.1875,MSY,0.104166667,49.2,5,MSP,0.166666667,43.625,8,1039,48
136.2857143,MYR,0.357142857,32.2,5,MSP,0.285714286,48.5,4,1085,14
201.5294118,OAK,0.058823529,36,1,MSP,0.058823529,54,1,1578,17
91.55294118,OKC,0.2,65.23529412,17,MSP,0.270588235,57.26086957,23,694,85
44.91397849,OMA,0.129032258,82.91666667,24,MSP,0.129032258,87.29166667,24,282,186
56.00744048,ORD,0.21875,70,147,MSP,0.186011905,77.296,125,334,672
130.3076923,ORF,0.230769231,57.5,6,MSP,0.230769231,67.5,6,1045,26
195.0564103,PDX,0.164102564,60.40625,32,MSP,0.143589744,67.39285714,28,1426,195
126.2734694,PHL,0.232653061,81.12280702,57,MSP,0.204081633,87.74,50,980,245
163.4228571,PHX,0.122857143,65.58139535,43,MSP,0.14,67.48979592,49,1276,350
50.96428571,PIA,0.035714286,89,1,MSP,0.035714286,102,1,342,28
93.14912281,PIT,0.061403509,109.7142857,7,MSP,0.105263158,76.33333333,12,726,114
173.0833333,PSC,0.216666667,72.15384615,13,MSP,0.233333333,70.92857143,14,1254,60
76.51136364,RAP,0.164772727,77.65517241,29,MSP,0.181818182,75.15625,32,489,176
124.875969,RDU,0.201550388,59.73076923,26,MSP,0.139534884,80.22222222,18,980,129
32.24590164,RHI,0.131147541,185.75,8,MSP,0.163934426,347,10,190,61
126.3584906,RIC,0.41509434,63.68181818,22,MSP,0.20754717,96.72727273,11,970,53
190.3333333,RNO,0,0,0,MSP,0,0,0,1405,3
97.2,ROC,0.266666667,72.75,8,MSP,0.266666667,85,8,783,30
19.5,RST,0.172727273,64.73684211,19,MSP,0.172727273,66.52631579,19,76,110
172.9677419,RSW,0.129032258,22.25,4,MSP,0.096774194,34,3,1416,31
194.6416185,SAN,0.156069364,78.81481481,27,MSP,0.173410405,73.13333333,30,1532,173
139.9268293,SAT,0.085365854,73.28571429,7,MSP,0.073170732,90.16666667,6,1097,82
134.25,SAV,0.25,63,1,MSP,0,0,0,1092,4
61.28915663,SBN,0.168674699,120.1428571,14,MSP,0.180722892,117.4,15,411,83
85.2688172,SDF,0.172043011,61.875,16,MSP,0.193548387,53.05555556,18,604,93
196.3848485,SEA,0.136363636,55.62222222,45,MSP,0.112121212,59.75675676,37,1399,330
210.3113553,SFO,0.157509158,61.90697674,43,MSP,0.153846154,73.78571429,42,1589,273
209.0722892,SJC,0.192771084,51.625,16,MSP,0.13253012,59.63636364,11,1575,83
139.4261364,SLC,0.085227273,84.86666667,15,MSP,0.073863636,88.07692308,13,991,176
200.6385542,SMF,0.180722892,56.26666667,15,MSP,0.156626506,63.23076923,13,1517,83
196.8313253,SNA,0.180722892,49.66666667,15,MSP,0.120481928,62.7,10,1522,83
63.68442623,STL,0.163934426,66.1,40,MSP,0.172131148,66.26190476,42,448,244
106.0322581,SYR,0.129032258,59.25,4,MSP,0.096774194,82.66666667,3,860,31
161.5409836,TPA,0.081967213,67.8,5,MSP,0.114754098,52,7,1306,61
108.3571429,TTN,0.428571429,83.33333333,6,MSP,0.428571429,79.5,6,989,14
83.52542373,TUL,0.101694915,216.8333333,6,MSP,0.152542373,163.1111111,9,615,59
57.08333333,TVC,0.125,58.26666667,15,MSP,0.133333333,52.6875,16,376,120
102.4333333,TYS,0.266666667,47.625,8,MSP,0.2,55.66666667,6,792,30
78.71052632,XNA,0.157894737,72.16666667,6,MSP,0.263157895,50.8,10,596,38
142.5294118,ACY,0.117647059,250,2,MSY,0.117647059,249,2,1103,17
64.34394904,ATL,0.208067941,68.76530612,98,MSY,0.180467091,74.8,85,425,471
62.11267606,AUS,0.23943662,70.23529412,17,MSY,0.295774648,73,21,444,71
69.38613861,BNA,0.207920792,46.66666667,21,MSY,0.188118812,53,19,471,101
174.5352113,BOS,0.295774648,65.0952381,21,MSY,0.23943662,70.58823529,17,1368,71
128.3191489,BWI,0.319148936,53.48888889,45,MSY,0.333333333,54.95744681,47,998,141
114.5652174,CLE,0.217391304,85.4,5,MSY,0.260869565,77.16666667,6,917,23
92.86384977,CLT,0.14084507,73.5,30,MSY,0.169014085,67.25,36,651,213
110.3043478,CMH,0.173913043,75.25,4,MSY,0.217391304,60.4,5,806,23
98.42857143,CVG,0.428571429,73,6,MSY,0.357142857,93.6,5,701,14
64.03960396,DAL,0.297029703,63.1,60,MSY,0.366336634,57.94594595,74,436,202
127.7868852,DCA,0.256830601,80.53191489,47,MSY,0.229508197,91.47619048,42,969,183
140.262069,DEN,0.2,61.4137931,29,MSY,0.172413793,72.24,25,1062,145
66.91176471,DFW,0.205882353,75.39285714,56,MSY,0.213235294,72.5862069,58,447,272
126.9401709,DTW,0.068376068,115.375,8,MSY,0.076923077,100.8888889,9,926,117
147.2542373,EWR,0.305084746,91.25,36,MSY,0.237288136,102.3928571,28,1167,118
94.68553459,FLL,0.220125786,70.82857143,35,MSY,0.226415094,70.63888889,36,674,159
48.86785714,HOU,0.282142857,52.4556962,79,MSY,0.296428571,51.10843373,83,302,280
129.9677419,IAD,0.338709677,95.38095238,21,MSY,0.306451613,95.94736842,19,955,62
51.80645161,IAH,0.100358423,68.89285714,28,MSY,0.089605735,69.36,25,305,279
97.8,IND,0.2,15,1,MSY,0,0,0,707,5
153.3548387,JFK,0.283870968,125.6136364,44,MSY,0.283870968,117.25,44,1182,155
189.2150538,LAS,0.301075269,69.96428571,28,MSY,0.322580645,71.36666667,30,1500,93
204.9952607,LAX,0.180094787,90.42105263,38,MSY,0.265402844,75.69642857,56,1670,211
145.9662921,LGA,0.191011236,76.41176471,17,MSY,0.202247191,125.5555556,18,1183,89
94.41666667,MCI,0.305555556,66,11,MSY,0.361111111,61.84615385,13,689,36
79.87640449,MCO,0.353932584,61.85714286,63,MSY,0.376404494,63.08955224,67,551,178
114.0648148,MDW,0.194444444,58.0952381,21,MSY,0.259259259,53.78571429,28,825,108
92.88709677,MIA,0.225806452,56.28571429,28,MSY,0.177419355,74.36363636,22,675,124
139.7291667,MSP,0.166666667,52,8,MSY,0.166666667,62.875,8,1039,48
